交易类型,交易金额,交易工作日,交易渠道
现金宝普取,220000,20160812,企业客户端
现金宝普取,1000000,20160817,企业客户端
现金宝普取,200000,20160914,企业客户端
现金宝快取,162000,20160921,企业客户端
现金宝普取,5921848.17,20160928,企业客户端
现金宝普取,13.19,20160928,企业客户端
现金宝普取,521.13,20160928,企业客户端
现金宝普取,200000,20161116,企业客户端
现金宝普取,200000,20161206,企业客户端
现金宝普取,350000,20161214,企业客户端
现金宝普取,106.14,20160713,企业客户端
现金宝普取,100000,20160804,企业客户端
现金宝普取,3400000,20160804,企业客户端
现金宝普取,1030000,20160825,企业客户端
现金宝快取,100000,20160930,企业客户端
现金宝普取,100,20161018,企业客户端
现金宝普取,0.1,20161020,企业客户端
现金宝普取,20000,20161027,企业客户端
现金宝普取,200000,20161129,企业客户端
现金宝快取,50000,20161130,企业客户端
现金宝快取,400000,20160816,企业客户端
预约取现,20000,20160923,企业客户端
现金宝普取,20,20161026,企业客户端
现金宝普取,1000000,20161103,企业客户端
现金宝普取,0.1,20161020,企业客户端
现金宝普取,50000,20161020,企业客户端
现金宝普取,100000,20161024,企业客户端
现金宝普取,990000,20161024,企业客户端
现金宝普取,270000,20161109,企业客户端
现金宝普取,1001817.24,20161115,企业客户端
现金宝普取,72000,20161130,企业客户端
现金宝普取,1025803.89,20161201,企业客户端
现金宝普取,1000000,20160715,企业客户端
现金宝快取,80000,20160715,企业客户端
现金宝普取,5000,20160826,企业客户端
现金宝普取,30000,20160919,企业客户端
预约取现,50000,20160927,企业客户端
现金宝普取,570000,20161018,企业客户端
现金宝普取,2000000,20160718,企业客户端
现金宝普取,3000,20160815,企业客户端
现金宝普取,659368.34,20160905,企业客户端
现金宝普取,8000000,20160919,企业客户端
现金宝快取,30000,20160722,企业客户端
预约取现,30000,20160728,企业客户端
现金宝快取,119000,20161010,企业客户端
现金宝普取,504100,20161114,企业客户端
现金宝普取,1320000,20160726,企业客户端
现金宝普取,100000,20160823,企业客户端
现金宝普取,90144.43,20161214,企业客户端
现金宝普取,7440.64,20160726,企业客户端
现金宝普取,50000,20160729,企业客户端
现金宝快取,40000,20160908,企业客户端
现金宝普取,400000,20160912,企业客户端
现金宝普取,1200000,20160927,企业客户端
现金宝普取,54474.99,20161109,企业客户端
现金宝普取,220000,20161109,企业客户端
现金宝普取,10000,20160811,企业客户端
现金宝普取,10000,20160818,企业客户端
现金宝普取,15000,20160912,企业客户端
现金宝普取,10000,20161018,企业客户端
现金宝普取,181650,20160718,企业客户端
现金宝普取,50000,20160811,企业客户端
现金宝普取,700000,20160816,企业客户端
现金宝快取,300000,20161020,企业客户端
现金宝普取,500000,20161111,企业客户端
现金宝普取,2000000,20170103,企业客户端
预约取现,245000,20170209,企业客户端
现金宝普取,150000,20170112,企业客户端
现金宝快取,500000,20170220,企业客户端
现金宝普取,480000,20170118,企业客户端
现金宝普取,350000,20161228,企业客户端
现金宝普取,73.67,20161213,企业客户端
现金宝普取,8000,20161222,企业客户端
现金宝普取,1000000,20161226,企业客户端
现金宝普取,10000,20170110,企业客户端
现金宝普取,50000,20161226,企业客户端
现金宝普取,300000,20170105,企业客户端
现金宝普取,90000,20170210,企业客户端
现金宝普取,320000,20170216,企业客户端
现金宝快取,50000,20161215,企业客户端
现金宝普取,9000000,20161214,企业客户端
预约取现,200000,20161214,企业客户端
现金宝普取,150000,20161219,企业客户端
现金宝普取,660000,20170207,企业客户端
现金宝快取,20000,20161230,企业客户端
现金宝普取,1400000,20170123,企业客户端
现金宝普取,983889,20170223,企业客户端
现金宝普取,3000,20170116,企业客户端
现金宝普取,30000,20170214,企业客户端
现金宝普取,100000,20170116,企业客户端
现金宝快取,1184.09,20170206,企业客户端
现金宝普取,2000000,20170206,企业客户端
现金宝普取,150000,20170117,企业客户端
现金宝普取,20000,20170120,企业客户端
现金宝普取,20000000,20161226,企业客户端
现金宝普取,145000,20161229,企业客户端
现金宝普取,10000,20170215,企业客户端
现金宝普取,150000,20170215,企业客户端
现金宝普取,4000,20170213,企业客户端
现金宝普取,100000,20170215,企业客户端
现金宝快取,30000,20170222,企业客户端
现金宝普取,1200000,20170103,企业客户端
现金宝普取,500000,20170209,企业客户端
现金宝普取,200000,20161228,企业客户端
现金宝快取,40000,20170106,企业客户端
现金宝普取,2500000,20170119,企业客户端
现金宝快取,110000,20170119,企业客户端
现金宝普取,25000,20161222,企业客户端
现金宝普取,450000,20161227,企业客户端
现金宝普取,6771070.88,20161230,企业客户端
现金宝普取,50000,20170207,企业客户端
现金宝普取,225000,20161222,企业客户端
现金宝普取,974334.86,20161229,企业客户端
现金宝快取,20000,20170111,企业客户端
现金宝普取,68012,20170111,企业客户端
现金宝普取,300000,20170210,企业客户端
现金宝普取,1970000,20170111,企业客户端
现金宝快取,300000,20170120,企业客户端
现金宝快取,50000,20170123,企业客户端
现金宝普取,69.61,20161227,企业客户端
现金宝普取,80000,20170119,企业客户端
现金宝普取,1000000,20170123,企业客户端
现金宝普取,310000,20170213,企业客户端
现金宝普取,20000,20170214,企业客户端
现金宝普取,5590000,20170116,企业客户端
预约取现,100000,20170222,企业客户端
现金宝普取,1000000,20161229,企业客户端
现金宝普取,801369.09,20170117,企业客户端
现金宝普取,100000,20161219,企业客户端
现金宝普取,26650.57,20170109,企业客户端
现金宝普取,5076950,20170214,企业客户端
现金宝普取,15000,20161219,企业客户端
现金宝普取,3477819.6,20170117,企业客户端
现金宝普取,1450000,20170223,企业客户端
现金宝普取,7367692.57,20161221,企业客户端
现金宝普取,1000000,20161222,企业客户端
现金宝普取,20000000,20161226,企业客户端
现金宝普取,20000000,20161226,企业客户端
现金宝普取,200000,20161226,企业客户端
现金宝普取,1000000,20161219,企业客户端
现金宝普取,1500,20170213,企业客户端
现金宝普取,200000,20170105,企业客户端
现金宝快取,120000,20170215,企业客户端
现金宝普取,30000,20170206,企业客户端
现金宝普取,70000,20170222,企业客户端
现金宝普取,209309.33,20161216,企业客户端
现金宝普取,1300000,20161226,企业客户端
现金宝普取,3000,20161215,企业客户端
现金宝普取,100000,20170116,企业客户端
现金宝普取,45000,20170207,企业客户端
现金宝普取,55814.05,20170116,企业客户端
现金宝普取,250000,20161216,企业客户端
现金宝普取,50000,20161226,企业客户端
现金宝普取,200000,20170109,企业客户端
现金宝普取,3000000,20170214,企业客户端
现金宝普取,20000,20161213,企业客户端
现金宝普取,20000000,20161228,企业客户端
现金宝普取,101678.47,20170119,企业客户端
现金宝普取,1802991.15,20170213,企业客户端
现金宝普取,8000,20161223,企业客户端
现金宝普取,550000,20170223,企业客户端
现金宝普取,768.26,20161223,企业客户端
现金宝普取,700000,20170109,企业客户端
现金宝快取,10000,20170113,企业客户端
现金宝普取,55000,20170113,企业客户端
现金宝普取,20000,20170123,企业客户端
现金宝普取,217.72,20170208,企业客户端
现金宝普取,100000,20161219,企业客户端
现金宝普取,10000,20161219,企业客户端
现金宝普取,35000,20161219,企业客户端
现金宝普取,2700000,20170124,企业客户端
预约取现,140000,20170209,企业客户端
现金宝普取,19072.19,20170222,企业客户端
现金宝普取,900000,20170213,企业客户端
现金宝普取,70000,20170222,企业客户端
现金宝普取,15000000,20170104,企业客户端
现金宝普取,10000,20170113,企业客户端
现金宝快取,15000,20170116,企业客户端
预约取现,94000,20170203,企业客户端
现金宝普取,3000,20170214,企业客户端
现金宝普取,100000,20161219,企业客户端
现金宝普取,500000,20170118,企业客户端
现金宝普取,600000,20170123,企业客户端
现金宝普取,700000,20170208,企业客户端
现金宝普取,500000,20161222,企业客户端
预约取现,1000000,20170104,企业客户端
现金宝快取,100000,20161226,企业客户端
现金宝快取,50000,20170106,企业客户端
现金宝普取,20000,20170111,企业客户端
现金宝普取,5310000,20170126,企业客户端
现金宝普取,95000,20161212,企业客户端
现金宝普取,700625.15,20170116,企业客户端
现金宝普取,1000000,20170117,企业客户端
预约取现,50000,20170118,企业客户端
现金宝普取,2000000,20170104,企业客户端
现金宝普取,2600000,20170223,企业客户端
现金宝快取,1000000,20170106,企业客户端
现金宝普取,112700.43,20170106,企业客户端
预约取现,196000,20170117,企业客户端
现金宝普取,465000,20170119,企业客户端
现金宝普取,800,20170208,企业客户端
现金宝普取,12203705.95,20161221,企业客户端
现金宝普取,200000,20170113,企业客户端
现金宝普取,1180000,20170119,企业客户端
现金宝快取,20000,20170123,企业客户端
现金宝普取,2170964.5,20170223,企业客户端
现金宝快取,20000,20161227,企业客户端
现金宝普取,2000000,20161229,企业客户端
现金宝普取,100000,20170116,企业客户端
现金宝普取,200000,20170207,企业客户端
现金宝普取,117000,20161219,企业客户端
现金宝普取,70000,20170214,企业客户端
现金宝普取,20000000,20161226,企业客户端
预约取现,100000,20170118,企业客户端
现金宝普取,7033997.14,20161227,企业客户端
现金宝普取,950000,20170207,企业客户端
现金宝普取,1500000,20170112,企业客户端
现金宝普取,150000,20161229,企业客户端
现金宝普取,210000,20161227,企业客户端
现金宝普取,98217.83,20161219,企业客户端
现金宝快取,100000,20170123,企业客户端
现金宝普取,8500000,20170208,企业客户端
现金宝普取,200000,20161219,企业客户端
现金宝普取,4230000,20170111,企业客户端
现金宝普取,3000000,20170117,企业客户端
现金宝快取,500,20170220,企业客户端
现金宝普取,10000,20170117,企业客户端
现金宝普取,1200000,20170118,企业客户端
现金宝普取,1000000,20170124,企业客户端
现金宝普取,2440000,20170203,企业客户端
现金宝普取,15000,20170215,企业客户端
现金宝普取,90000,20170221,企业客户端
现金宝普取,160000,20170110,企业客户端
现金宝快取,1000000,20170113,企业客户端
